DATE,COMNAM,NCUSIP,TICKER,PERMNO,EXCHCD
19960507,OPENVISION TECHNOLOGIES INC,68371610,OPVN,83542,3
19980310,CHAMPIONSHIP AUTO RACING TM INC,15871110,OPW,85902,1
20140404,OPOWER INC,68375Y10,OPWR,14578,1
20001120,OPENWAVE SYSTEMS INC,68371810,OPWV,86990,3
20031022,OPENWAVE SYSTEMS INC,68371830,OPWV,86990,3
20060210,OPTEUM INC,68384A10,OPX,90336,1
20060901,OPEXA THERAPEUTICS INC,68372T10,OPXA,91471,3
20121217,OPEXA THERAPEUTICS INC,68372T20,OPXA,91471,3
20150929,OPEXA THERAPEUTICS INC,68372T30,OPXA,91471,3
20070215,OPNEXT INC,68375V10,OPXT,91825,3
20030902,OPPENHEIMER HOLDINGS INC,68379710,OPY,78451,1
20171110,OPPENHEIMER REVENUE WGTD ETF TR,68386C67,OQAL,17551,5
19730215,OPEN ROAD INDUSTRIES INC,68371410,OR,56426,2
19740910,ORANGE CO INC,68417610,OR,58077,1
20160706,OSISKO GOLD ROYALTIES LTD,68827L10,OR,16156,1
20041111,ORMAT TECHNOLOGIES INC,68668810,ORA,90444,1
19970821,ORTHALLIANCE INC,68791310,ORAL,85309,3
20130701,ORANGE,68406010,ORAN,85425,1
19980710,ORBITAL SCIENCES CORP,68556410,ORB,76139,1
20061103,ORBCOMM INC,68555P10,ORBC,91618,3
19900424,ORBITAL SCIENCES CORP,68556410,ORBI,76139,3
19990322,ORBOTECH LTD,M7525310,ORBK,78527,3
19921109,ORBOTECH LTD,M7525310,ORBKF,78527,3
19721214,ORBANCO INC,68555110,ORBN,59863,3
19800509,ORBANCO FINANCIAL SVCS CORP,68555110,ORBN,59863,3
19870312,ORBIS INC,68555210,ORBS,11171,3
19721214,ORBIT INSTRUMENT CORP,68555910,ORBT,59871,3
19910716,ORBIT INTERNATIONAL CORP,68555910,ORBT,59871,3
19991004,ORBIT INTERNATIONAL CORP,68555930,ORBT,59871,3
20031217,ORBITZ INC,68556Y10,ORBZ,89939,3
20130214,ORCHID ISLAND CAPITAL INC,68571X10,ORC,13775,2
20141008,ORCHID ISLAND CAPITAL INC,68571X10,ORC,13775,1
19990604,ONLINE RESOURCES & COMM CORP,68273G10,ORCC,86988,3
20001122,ONLINE RESOURCES CORP,68273G10,ORCC,86988,3
20071114,DIGITAL MUSIC GROUP INC,25388X20,ORCD,91091,3
20080211,ORCHARD ENTERPRISES INC,68562L10,ORCD,91091,3
20020612,OAK RIDGE CAPITAL GROUP,67176710,ORCG,83165,3
20000505,ORCHID BIOSCIENCES INC,68571P10,ORCH,88255,3
20040331,ORCHID BIOSCIENCES INC,68571P50,ORCH,88255,3
20050624,ORCHID CELLMARK INC,68573C10,ORCH,88255,3
19931027,OPINION RESEARCH CORP,68375510,ORCI,79725,3
19860312,ORACLE SYSTEMS CORP,68389X10,ORCL,10104,3
19950601,ORACLE CORP,68389X10,ORCL,10104,3
20130715,ORACLE CORP,68389X10,ORCL,10104,1
19721214,OPTICAL RADIATION CORP,68383610,ORCO,59775,3
19810403,OMNITRONICS RESEARCH CORP,68212610,ORCS,59564,3
19990421,ORCKIT COMMUNICATIONS LTD,M7531S10,ORCT,84008,3
20021127,ORCKIT COMMUNICATIONS LTD,M7531S20,ORCT,84008,3
19960927,ORCKIT COMMUNICATIONS LTD,M7531S10,ORCTF,84008,3
19721214,OREGON FREEZE DRY FOODS INC,68586510,OREG,59890,3
19721214,OREGON METALLURGICAL CORP,68589910,OREM,59898,3
19780907,OCEAN RESEARCH EQUIPTMENT INC,67488810,OREQ,58967,3
19941021,ISOLYSER INC,46488810,OREX,81001,3
20070426,OREXIGEN THERAPEUTICS INC,68616410,OREX,91965,3
20160712,OREXIGEN THERAPEUTICS INC,68616430,OREX,91965,3
19840604,ORFA CORP AMERICA,68616510,ORFA,59935,3
19900321,ORION FINANCIAL LTD,68627L10,ORFN,59970,3
19970617,ORBIT FR INC,68592910,ORFR,85028,3
19651115,ORIGINALA INC,,ORG,42665,2
19680102,ORIGINALA INC,68622010,ORG,42665,2
19880415,ORGANOGENESIS INC,68590610,ORG,10928,2
20160609,JANUS DETROIT STREET TRUST,47103U60,ORG,16105,3
19940317,ORGANIK TECHNOLOGIES INC,68617P30,ORGK,80349,3
19770422,ORIGINALA INC,68622010,ORGN,42665,3
19801105,ORIGINALA PETROLEUM INC,68622010,ORGN,42665,3
20040506,ORIGEN FINANCIAL INC,6.86E+24,ORGN,90189,3
20181217,ORGANOGENESIS HOLDINGS INC,68621F10,ORGO,16522,-1
19861211,ORGANOGENESIS INC,68590610,ORGS,10928,3
20180313,ORGENESIS INC,68619K20,ORGS,17370,3
19960410,ORCHARD SUPPLY HRDWRE STORES CP,68569110,ORH,78994,1
20010614,ODYSSEY RE HOLDINGS CORP,67612W10,ORH,89007,1
19900919,OLD REPUBLIC INTERNATIONAL CORP,68022310,ORI,59396,1
19870806,ORIGINAL ITALIAN PASTA PRODS INC,68619910,ORIG,11582,3
20111006,OCEAN RIG U D W INC,Y6435420,ORIG,13013,3
20160415,OCEAN RIG U D W INC,G6696410,ORIG,13013,3
20170922,OCEAN RIG U D W INC,G6696411,ORIG,13013,3
19750306,ORION RESEARCH INC,68628810,ORIR,59994,3
20070124,ORITANI FINANCIAL CORP,68632310,ORIT,91743,3
20100624,ORITANI FINANCIAL CORP NEW,68633D10,ORIT,91743,3
19930423,O REILLY AUTOMOTIVE INC,68609110,ORLY,79103,3
20101230,O REILLY AUTOMOTIVE INC NEW,67103H10,ORLY,79103,3
20130701,OWENS REALTY MORTGAGE INC,69082810,ORM,14034,2
20130211,ORAMED PHARMACEUTICALS INC,68403P20,ORMP,13798,3
19721214,ORMONT DRUG & CHEM INC,68681510,ORMT,60004,3
19951220,ORNDA HEALTHCORP,68685710,ORN,76270,1
20001114,ORION POWER HOLDINGS INC,68628610,ORN,88819,1
20090514,ORION MARINE GROUP INC,68628V30,ORN,92467,1
20160602,ORION GROUP HOLDINGS INC,68628V30,ORN,92467,1
19920416,ORNDA HEALTHCORP,68685710,ORND,76270,3
20041214,ORANGE 21 INC,68531710,ORNG,90486,3
19960328,ORANGE PLC,68521110,ORNGY,83296,3
19930923,OROAMERICA INC,68702710,OROA,79615,3
19930203,ORION PICTURES CORP,68628550,ORPC,78187,3
19941012,ORPHAN MEDICAL INC,68730310,ORPH,81002,3
20140731,BIO BLAST PHARMA LTD,M2015610,ORPN,14826,3
20160928,BIOBLAST PHARMA LTD,M2015610,ORPN,14826,3
20170925,BIOBLAST PHARMA LTD,M2015611,ORPN,14826,3
19800307,ORROX CORP,68736610,ORR,61612,2
19941116,ORBIT SEMICONDUCTOR INC,6.86E+14,ORRA,81096,3
20090428,ORRSTOWN FINANCIAL SERVICES INC,68738010,ORRF,92919,3
19721214,ORROX CORP,68736610,ORRX,61612,3
20070510,ORSUS XELENT TECHNOLOGIES INC,68749U10,ORS,92015,2
20110428,ORSUS XELENT TECHNOLOGIES INC,68749U20,ORS,92015,2
19890105,O R S CORP,67101910,ORSC,79426,3
19810320,OBJECT RECOGNITION SYS INC,67441910,ORSI,58895,3
19850530,O R S AUTOMATION INC,67101710,ORSI,58895,3
19960517,ORTEC INTERNATIONAL INC,68749B10,ORTC,83543,3
19930414,ORTHOPEDIC TECHNOLOGY INC,68750T10,ORTH,79104,3
19971001,OMEGA ORTHODONTICS INC,68197310,ORTH,85487,3
19941021,ORTEL CORP,68749W10,ORTL,81003,3
19770721,OREGON TRAIL SVGS & LN ASSN,68608010,ORTR,59927,3
20181031,ORCHARD THERAPEUTICS PLC,68570P10,ORTX,18208,3
19620702,ORANGE & ROCKLAND UTILS INC,,ORU,27385,1
19680102,ORANGE & ROCKLAND UTILS INC,68406510,ORU,27385,1
19950608,ORAVAX INC,68554R10,ORVX,81733,3
19890504,ORYX ENERGY CO,68763F10,ORX,75423,1
20080103,ORE PHARMACEUTICALS INC,68577610,ORXE,85549,3
20080527,ORE PHARMACEUTICALS INC,68577620,ORXE,85549,3
20091021,ORE PHARMACEUTICAL HOLDINGS INC,68577510,ORXE,85549,3
19810630,ORYX COMMUNICATIONS INC,68763110,ORYX,60039,3
19940406,ORYX TECHNOLOGY CORP,68763X10,ORYX,80465,3
20010619,ORYX TECHNOLOGY CORP,68763X30,ORYX,80465,3
19880413,OREGON STEEL MILLS INC,68607910,OS,75308,2
19891106,OREGON STEEL MILLS INC,68607910,OS,75308,1
20160219,NORBORD INC,65548P40,OSB,15929,1
19931112,OLD SECOND BANCORP INC,68027710,OSBC,79851,3
19920701,O S B FINANCIAL CORP,67098910,OSBF,77760,3
19870211,ORANGE SAVINGS BANK MA,68522610,OSBK,11099,3
20070118,OSAGE BANCSHARES INC,68764U10,OSBK,91744,3
19870512,OSBORN COMMUNICATIONS CORP,68778710,OSBN,11314,3
19940711,OSBORN COMMUNICATIONS CORP,68778720,OSBN,11314,3
19880708,OLYMPIC SAVINGS BANK WA,68162H10,OSBW,12069,3
19901226,OLYMPIC SAVINGS BANK WA,68162H20,OSBW,12069,3
20000615,OSCA INC,68783610,OSCA,88366,3
19721214,OCEAN SCIENCE & ENGIN,67501610,OSCI,63917,3
20040804,OSCIENT PHARMACEUTICALS CORP,68812R10,OSCI,24548,3
20061116,OSCIENT PHARMACEUTICALS CORP,68812R30,OSCI,24548,3
20180718,E T F SERIES SOLUTIONS,26922A44,OSCV,17982,4
19981120,OSAGE SYSTEMS GROUP INC,68773510,OSE,86412,2
19930831,O S F INC,67102P10,OSFIF,78776,3
19961112,OBJECTSOFT CORP,67442710,OSFT,84244,3
19991013,OBJECTSOFT CORP,67442740,OSFT,84244,3
19701105,OVERSEAS SHIPHOLDING GROUP INC,69036810,OSG,51457,2
19730809,OVERSEAS SHIPHOLDING GROUP INC,69036810,OSG,51457,1
20151218,OVERSEAS SHIPHOLDING GROUP INC,69036R30,OSG,15860,2
20160613,OVERSEAS SHIPHOLDING GROUP INC,69036R86,OSG,15860,2
20160628,OVERSEAS SHIPHOLDING GROUP INC,69036R86,OSG,15860,1
20141009,OVERSEAS SHIPHOLDING GROUP INC,69036R40,OSGB,14976,2
19870908,OTRA SECURITIES GROUP INC,68905610,OSGI,11671,3
19890703,OTRA SECURITIES GROUP INC,68905620,OSGI,11671,3
19950621,OSHMANS SPORTING GOODS INC,68826010,OSH,60055,2
20120103,ORCHARD SUPPLY HRDWRE STORES CP,68569140,OSH,13115,3
19930331,ORCHARD SUPPLY HRDWRE STORES CP,68569110,OSHC,78994,3
20041222,OCEAN SHORE HOLDING CO,67501P10,OSHC,90487,3
20091221,OCEAN SHORE HOLDING CO NEW,67501R10,OSHC,90487,3
19721214,OSHMANS SPORTING GOODS INC,68826010,OSHM,60055,3
19860424,O S H A P TECHNOLOGIES INC,67103910,OSHSF,82658,3
19720417,OUTDOOR SPORTS INDS INC,69005210,OSI,54535,2
19870406,ON LINE SOFTWARE INTL INC,68218010,OSI,59601,1
19970902,OUTDOOR SYSTEMS INC,69005710,OSI,83400,1
20000615,OUTBACK STEAKHOUSE INC,68989910,OSI,76702,1
20060426,O S I RESTAURANT PARTNERS INC,67104A10,OSI,76702,1
19960424,OUTDOOR SYSTEMS INC,69005710,OSIA,83400,3
19870603,OSICOM TECHNOLOGIES INC,68827110,OSIC,11381,3
19820929,ON LINE SOFTWARE INTL INC,68218010,OSII,59601,3
19900710,ORTHOPEDIC SERVICES INC,68750810,OSII,76269,3
19951201,OBJECTIVE SYSTEMS INTEGR INC,67442410,OSII,82732,3
19970130,OBJECTIVE SYSTEMS INTEGRATORS IN,67442410,OSII,82732,3
19971001,O S I PHARMACEUTICALS INC,67104010,OSIP,10143,3
20060804,OSIRIS THERAPEUTICS INC NEW,68827R10,OSIR,91434,3
19971002,O S I SYSTEMS INC,67104410,OSIS,85488,3
19841218,OPTICAL SPECIALTIES INC,68384910,OSIX,90713,3
19971024,OUTSOURCE INTERNATIONAL INC,69013110,OSIX,85489,3
20171110,OPPENHEIMER REVENUE WGTD ETF TR,68386C69,OSIZ,17553,5
20020712,OSHKOSH TRUCK CORP,68823920,OSK,90756,1
20080206,OSHKOSH CORP,68823920,OSK,90756,1
19940922,MAHASKA INVESTMENT CO,55980910,OSKY,80948,3
20030512,MIDWESTONE FINANCIAL GROUP INC,59851010,OSKY,80948,3
19620702,O SULLIVAN RUBR CORP,,OSL,34913,2
19680102,O SULLIVAN RUBR CORP,68861310,OSL,34913,2
19710104,O SULLIVAN CORP,68860510,OSL,34913,2
19940111,OSMONICS INC,68835010,OSM,60063,1
19760806,OSMONICS INC,68835010,OSMO,60063,3
19721214,OLD STONE MTG & RLTY TR,68029510,OSMRS,59417,3
20181018,OSMOTICA PHARMACEUTICALS P L C,G6S41R10,OSMT,18209,3
20101221,OSSEN INNOVATION CO LTD,68841010,OSN,12492,3
20160822,OSSEN INNOVATION CO LTD,68841020,OSN,12492,3
20071109,O S G AMERICA L P,67102810,OSP,92404,1
19721214,OMNI SPECTRA INC,68211410,OSPC,59540,3
20180604,ONESPAN INC,68287N10,OSPN,88203,3
20170822,OSPREY ENERGY ACQUISITION CORP,68839710,OSPR,16905,3
19921207,OSPREY HOLDING INC,68840210,OSPY,10193,3
19760712,O S R CORP,67104610,OSRC,58820,3
19781013,OSROW PRODUCTS CORP,68840810,OSRO,60071,3
20180201,ONE STOP SYSTEMS INC,68247W10,OSS,17327,3
19910618,OUTBACK STEAKHOUSE INC,68989910,OSSI,76702,3
19890922,AUSTRIA FUND INC,5258710,OST,75806,1
19950802,OSTECH INC,68857P10,OSTC,82205,3
19910717,OSTEOTECH INC,68858210,OSTE,76710,3
20020530,OVERSTOCK COM INC DEL,69037010,OSTK,89394,3
19741202,OLD STONE CORP,68029310,OSTN,59409,3
19921215,PACESETTER OSTRICH FARM INC,69392810,OSTR,78188,3
19950125,OSTEX INTERNATIONAL INC,68859Q10,OSTX,81221,3
19940127,O SULLIVAN INDUSTRIES HLDNGS INC,68860910,OSU,80184,1
20001002,ORASURE TECHNOLOGIES INC,68554V10,OSUR,10860,3
19890815,OLD SPAGHETTI WAREHOUSE INC,68029210,OSW,90676,2
19850926,OLD SPAGHETTI WAREHOUSE INC,68029210,OSWI,90676,3
19950509,OCCUSYSTEMS INC,67462310,OSYS,81635,3
19620702,OTIS ELEVATOR CO,,OT,13637,1
19680102,OTIS ELEVATOR CO,68900210,OT,13637,1
19920430,ON THE BORDER CAFES INC,68219810,OTBC,77543,3
19931215,ROYCE OTC MICRO CAP FUND INC,78091510,OTCM,80008,3
19950703,ROYCE MICRO CAP TRUST INC,78091510,OTCM,80008,3
20040701,O2DIESEL CORP,67106S10,OTD,90270,2
19981104,HELLENIC TELECOMMUNICATIONS ORG,42332530,OTE,86403,1
19890113,OMNITEC INC,68212410,OTEC,75679,3
20000405,ORATEC INTERVENTIONS INC DEL,68554M10,OTEC,88185,3
20130528,OTELCO INC,68882330,OTEL,13938,3
19990219,OPEN TEXT CORP,68371510,OTEX,82833,3
19960124,OPEN TEXT CORP,68371510,OTEXF,82833,3
19970722,OXFORD TAX EXEMPT FUND II LTD,69181P10,OTF,85248,2
19971006,OREGON TRAIL FINANCIAL CORP,68593210,OTFC,85491,3
19750618,O T F EQUITIES INC,67105610,OTFE,58828,3
20000310,OTG SOFTWARE INC,67105910,OTGS,87799,3
19940225,OLIVER TRANSPORTATION INC,68088510,OTIC,80298,3
20140813,OTONOMY INC,68906L10,OTIC,14874,3
20021112,ON TRACK INNOVATIONS LTD,M8791A10,OTIV,89571,3
19850801,O T INDUSTRIES INC,67092410,OTIVF,78299,3
19870312,GOLDEN PRINCESS MINING CORP,38093310,OTIVF,78299,3
19980515,ORTHODONTIX INC,68750Q10,OTIX,86080,3
20090615,O T I X GLOBAL INC,68906N10,OTIX,88263,3
20100329,O T I X GLOBAL INC,68906N20,OTIX,88263,3
19980526,OCTEL CORP,67572710,OTL,86026,1
20181204,OUTLOOK THERAPEUTICS INC,69012T10,OTLK,16104,3
20061215,CLAYMORE E T F TRUST,18383M70,OTP,91632,2
20081027,CLAYMORE E T F TRUST,18383M70,OTP,91632,4
19990813,O T R EXPRESS INC,67106210,OTR,77275,2
20070402,CLAYMORE E T F TRUST,18383M77,OTR,91918,2
20081027,CLAYMORE E T F TRUST,18383M77,OTR,91918,4
19851002,OSHKOSH TRUCK CORP,68823920,OTRKB,90756,3
19920122,O T R EXPRESS INC,67106210,OTRX,77275,3
19721214,OTTER TAIL POWER CO,68964810,OTTR,60098,3
20010410,OTTER TAIL CORP,68964810,OTTR,60098,3
20161012,OTTAWA BANCORP INC,68919510,OTTW,16394,3
19620702,OUTLET COMPANY,,OTU,13653,1
19680102,OUTLET COMPANY,69010510,OTU,13653,1
19780921,OLD TUCSON CO,68040110,OTUC,82684,3
20050609,ONETRAVEL HOLDINGS INC,68275A10,OTV,83726,2
20050707,ONETRAVEL HOLDINGS INC,68275A20,OTV,83726,2
20000816,O2WIRELESS SOLUTIONS INC,68980310,OTWO,88551,3
20141124,U B S AG,H8923133,OUBS,88239,1
19840629,OCCUPATIONAL URGENT CARE HEALTH,67462110,OUCH,58916,3
20140516,MERK GOLD TRUST,59005510,OUNZ,14631,4
20151026,VAN ECK MERK GOLD TRUST,92107810,OUNZ,14631,4
19910813,OMNI U S A INC,68192810,OUSA,76969,3
19921218,OMNI U S A INC,68192820,OUSA,76969,3
20010705,OMNI U S A INC,68192830,OUSA,76969,3
20150714,F Q F TRUST,35168085,OUSA,15557,4
20180628,O S I E T F TRUST,67110P40,OUSA,17863,4
20010618,OMNI U S A INC,68192830,OUSC,76969,3
20161230,O S I E T F TRUST,67110P10,OUSM,16517,4
20141120,OUTFRONT MEDIA INC,69007J10,OUT,14503,1
19810728,OUTBACK OIL & MINERAL EXPL CORP,68989810,OUTB,60127,3
20040915,OUTDOOR CHANNEL HOLDINGS INC,69002720,OUTD,76359,3
19910424,OUTLOOK GRAPHICS CORP,69011310,OUTL,76623,3
19941114,OUTLOOK GROUP CORP,69011310,OUTL,76623,3
19861021,OUTRIGHT INDUSTRIES INC,69012810,OUTR,10773,3
20130702,OUTERWALL INC,69007010,OUTR,85173,3
19930310,OUT TAKES INC,68989210,OUTT,78995,3
19970522,ONE VALLEY BANCORP INC,68241910,OV,10126,1
19860617,OVABLOC INC,69013410,OVAB,10378,3
20130430,OVASCIENCE INC,69014Q10,OVAS,13883,3
19960209,OHIO VALLEY BANC CORP,67771910,OVBC,83155,3
19951121,ITALIAN OVEN INC,46530610,OVEN,82600,3
20050620,TURBOCHEF TECHNOLOGIES INC,90000620,OVEN,80482,3
19721214,OVERSEAS NATIONAL AIRWAYS,69034310,OVER,60170,3
19830505,OVERLAND EXPRESS INC,69022210,OVER,60135,3
20011008,OVERTURE SERVICES INC,69039R10,OVER,86968,3
19850731,OVEX FERTILITY CORP,69039310,OVEX,90764,3
19890130,AMERICAN VACCINE CORP,3036910,OVEX,90764,3
20010322,OVERHILL CORP,69021110,OVH,68996,2
19950601,OVID TECHNOLOGIES INC,69046610,OVID,80615,3
20170505,OVID THERAPEUTICS INC,69046910,OVID,16709,3
20100419,OPEN JOINT STOCK CO VIMPEL COMM,68370R10,OVIP,84173,1
20160510,CLAYMORE E T F TRUST 2,18385P80,OVLC,16072,4
20180409,POWERSHARES ET SELF INDEX FD TR,73939W76,OVLC,17763,4
20180604,INVESCO ET SELF INDEX FD TR,46138J75,OVLC,17763,4
20171110,OPPENHEIMER REVENUE WGTD ETF TR,68386C65,OVLU,17549,5
20090115,OAK VALLEY BANCORP,67180710,OVLY,92878,3
20031031,OVERNITE CORP,69032210,OVNT,89871,3
20171110,OPPENHEIMER REVENUE WGTD ETF TR,68386C66,OVOL,17550,5
19861126,OVONIC IMAGING SYSTMES INC,69048410,OVON,10889,3
19900716,O I S OPTICAL IMAGING SYSTS INC,67085210,OVON,10889,3
19820628,OVERTHRUST OIL RTY CORP,69090010,OVOR,60194,3
19970221,OVERLAND DATA INC,69021310,OVRL,84555,3
20020701,OVERLAND STORAGE INC,69031010,OVRL,84555,3
20091209,OVERLAND STORAGE INC,69031020,OVRL,84555,3
20140410,OVERLAND STORAGE INC,69031030,OVRL,84555,3
19821101,OVERSEAS INNS S A,69033920,OVRSF,78342,3
19810730,OVERTHRUST RESOURCES LTD,69037510,OVRT,60178,3
19630627,OVERNITE TRANSPORTATION CO,,OVT,39394,1
19680102,OVERNITE TRANSPORTATION CO,69032610,OVT,39394,1
20000714,OMNIVISION TECHNOLOGIES INC,68212810,OVTI,88458,3
19620702,OVERSEAS SECURITIES INC,,OVU,34921,2
19680102,OVERSEAS SECURITIES INC,69036010,OVU,34921,2
19860320,ONE VALLEY BANCORP WEST VA INC,68241910,OVWV,10126,3
19960502,ONE VALLEY BANCORP INC,68241910,OVWV,10126,3
19960703,ONEWAVE INC,68272R10,OWAV,83778,3
19960726,OPPENHEIMER WORLD BOND FUND,68397510,OWB,75412,1
19960801,OWENS CORNING,69073F10,OWC,24811,1
19950803,OWEN HEALTHCARE INC,69069B10,OWEN,82206,3
19980619,ONEWORLD SYSTEMS INC,68291710,OWLD,80244,3
19960524,OWEN HEALTHCARE INC,69069B10,OWN,82206,1
19980206,SIGNATURE RESORTS INC,82668B10,OWN,83901,1
19980715,SUNTERRA CORP,86787D10,OWN,83901,1
19941025,OWOSSO CORP,69121710,OWOS,81004,3
20070720,ORBITZ WORLDWIDE INC,68557K10,OWW,92183,1
19910515,O W OFFICE WAREHOUSE INC,67107210,OWWH,76659,3
19980408,OMEGA WORLDWIDE INC,68210B10,OWWI,85997,3
19620702,OXFORD ELEC CORP,,OX,36345,2
19680102,OXFORD ELEC CORP,69142910,OX,36345,2
20140509,OXBRIDGE RE HOLDINGS LTD,G6856M10,OXBR,14661,3
20100115,OXYGEN BIOTHERAPEUTICS INC,69207P20,OXBT,93237,3
20130513,OXYGEN BIOTHERAPEUTICS INC,69207P30,OXBT,93237,3
19850919,OXFORD CONSOLIDATED INC,69141510,OXCI,90772,3
19900228,OXFORD CONSOLIDATED INC,69141530,OXCI,90772,3
19750811,OXOCO,69206610,OXCO,60231,3
19830616,OXOCO INC,69206610,OXCO,60231,3
19870102,OXOCO INC,69206630,OXCO,60231,3
19931004,O E C MEDICAL SYSTEMS INC,67082810,OXE,29832,1
19860819,OXFORD ENERGY CO,69143510,OXEC,72389,3
19790620,OXFORD EXPLORATION CO,69144210,OXEX,60207,3
20100714,OXFORD RESOURCE PARTNERS L P,69180710,OXF,12007,1
19721214,OXFORD LABS,69154010,OXFD,60215,3
19931210,OXFORD RESOURCES CORP,69180810,OXFD,80009,3
20131122,OXFORD IMMUNOTEC GLOBAL PLC,G6855A10,OXFD,14319,3
19930826,OXIGENE INC,69182810,OXGN,79516,3
20110223,OXIGENE INC,69182830,OXGN,79516,3
20121228,OXIGENE INC,69182840,OXGN,79516,3
19910807,OXFORD HEALTH PLANS INC,69147110,OXHP,76779,3
19880527,OXIDYNE GROUP INC,69182710,OXID,42164,3
19940908,O X I S INTERNATIONAL INC,69182910,OXIS,29744,3
19981021,O X I S INTERNATIONAL INC,69182940,OXIS,29744,3
20110120,OXFORD LANE CAPITAL CORP,69154310,OXLC,12505,3
19620702,OXFORD MANUFACTURING INC,,OXM,34948,2
19640320,OXFORD MANUFACTURING INC,,OXM,34948,1
19670531,OXFORD INDUSTRIES INC,,OXM,34948,1
19680102,OXFORD INDUSTRIES INC,69149710,OXM,34948,1
19690801,OXFORD INDUSTRIES INC,69149730,OXM,34948,1
19620702,OXFORD PAPER CO,,OXP,25427,1
19721214,OXFORD PENDAFLEX CORP,69176310,OXPN,60223,3
20050127,OPTIONSXPRESS HOLDINGS INC,68401010,OXPS,90541,3
20180323,OXFORD SQUARE CAPITAL CORP,69181V10,OXSQ,89921,3
19620702,OCCIDENTAL PETROLEUM CORP,,OXY,34833,2
19640303,OCCIDENTAL PETROLEUM CORP,,OXY,34833,1
19680102,OCCIDENTAL PETROLEUM CORP,67459910,OXY,34833,1
20171110,OPPENHEIMER REVENUE WGTD ETF TR,68386C71,OYLD,17554,5
19971121,OYO GEOSPACE CORP,67107410,OYOG,85567,3
19640624,OZON PRODS INC,,OZ,40774,2
19670508,OZARK AIR LINES INC,,OZA,44417,2
19680102,OZARK AIR LINES INC,69251510,OZA,44417,2
19840518,OZARK HOLDINGS INC,69263210,OZA,44417,2
19960529,OZEMAIL LTD,69267410,OZEMY,83544,3
19721214,OZITE CORP,69268510,OZIT,60266,3
20180716,BANK O Z K,06417N10,OZK,85198,3
20071114,OCH ZIFF CAPITAL MANGMNT GRP LLC,67551U10,OZM,92405,1
20040318,OREZONE RESOURCES INC,68592110,OZN,90074,2
19940301,CYCLOPSS MEDICAL SYSTEMS INC,23253720,OZON,80350,3
19950208,CYCLOPSS CORP,23253720,OZON,80350,3
19970717,BANK OF THE OZARKS INC,6390410,OZRK,85198,3
19620702,PHILLIPS PETROLEUM CO,,P,13928,1
19680102,PHILLIPS PETROLEUM CO,71850710,P,13928,1
20110615,PANDORA MEDIA INC,69835410,P,12873,1
19620702,PENNSYLVANIA RAILROAD CO,,PA,13792,1
19680102,PENNSYLVANIA RAILROAD CO,70908590,PA,13792,1
19870428,PRIMERICA CORP,74158710,PA,10241,1
19890120,PRIMERICA CORP NEW,74158910,PA,70519,1
19941116,P I M C O ADVISORS L P,69338X10,PA,75246,1
19980102,PIMCO ADVISORS HOLDINGS L P,69338P10,PA,75180,1
20050317,PANAMSAT HOLDING CORP,69831Y10,PA,90616,1
19960925,PAN AM CORP FLA,69775810,PAA,83975,2
19981118,PLAINS ALL AMERN PIPELINE L P,72650310,PAA,89858,1
20151029,PACIFIC SPECIAL ACQUISITION CORP,G6858810,PAAC,15791,3
19990301,PAN AMERICAN SILVER CORP,69790010,PAAS,81734,3
19950612,PAN AMERICAN SILVER CORP,69790010,PAASF,81734,3
19640527,PACIFIC ASBESTOS CORP,,PAB,34964,2
19810819,PAN AMERICAN BANKS INC,69776010,PAB,63271,1
19960709,P A B BANKSHARES INC,69313P10,PAB,83723,2
19880701,PACIFIC BANCORPORATION,69402420,PABC,60600,3
20051101,P A B BANKSHARES INC,69313P10,PABK,83723,3
19961121,PACIFIC CAPITAL BANCORP,69404510,PABN,84245,3
19721214,PABST BREWING CO,69371520,PABT,59416,3
19620702,PACIFIC TELEPHONE & TELEG CO,,PAC,13696,1
19680102,PACIFIC TELEPHONE & TELEG CO,69488610,PAC,13696,1
19840216,PACIFIC TELESIS GROUP,69489010,PAC,66026,1
20060224,GRUPO AEROPORTUARIO DEL PAC SA,40050610,PAC,91112,1
20070302,GRUPO AEROPORTUARIO DEL PAC SAB,40050610,PAC,91112,1
20100603,GRUPO AEROPORTUARIO DEL PAC SAB,40050610,PAC,91112,-1
20100614,GRUPO AEROPORTUARIO DEL PAC SAB,40050610,PAC,91112,1
20181030,D B X ETF TRUST,23305153,PACA,18154,4
19840301,PACIFIC BANCORPORATION,69402420,PACB,60600,3
20101027,PACIFIC BIOSCIENCES CALIF INC,69404D10,PACB,12360,3
19721214,PROVIDENT LIFE & ACC INS CO,74388910,PACC,64531,3
19881011,PROVIDENT LIFE & ACC INS CO AMER,74388920,PACC,12249,3
19970428,PILGRIM AMERICA CAPITAL CORP,72142R10,PACC,77416,3
20111111,PACIFIC DRILLING S A,L7257P10,PACD,13104,1
20160525,PACIFIC DRILLING S A,L7257P11,PACD,13104,1
20181218,PACIFIC DRILLING S A,L7257P20,PACD,18301,1
19770614,PACESETTER FINANCIAL CORP,69390110,PACE,60565,3
19870901,PROVIDENT LIFE & ACC INS CO AMER,74388930,PACE,64531,3
19880721,PACESETTER HOMES INC,69373G10,PACE,12071,3
19930331,PACE AMERICAN GROUP,69371910,PACE,77912,3
19950217,AMPACE CORP,3200710,PACE,81267,3
